X,T,nextGPA,hsgrade_pct,totcredits_year1,age_at_entry,male,bpl_north_america,loc_campus1,loc_campus2,loc_campus3
-1.179999947547913,0,2.3900001,15,4.5,18,0,1,1,0,0
-.3700000047683716,0,2.6300001,58,4.5,18,0,0,0,0,1
-.1299999952316284,0,2.0799999,56,5,18,1,1,1,0,0
-1.5,0,3.4200001,54,5,19,0,1,1,0,0
-1.019999980926514,0,3,65,5,19,0,1,1,0,0
-.2800000011920929,0,2.7,13,5,19,0,1,0,0,1
-.5600000023841858,0,3.0599999,25,4,19,1,1,0,1,0
.0199999995529652,1,2.3,15,4,18,0,1,0,0,1
-1.590000033378601,0,2.8299999,76,4.5,19,1,0,0,0,1
-1.029999971389771,0,1.41,57,5,18,0,0,1,0,0
-.7900000214576721,0,2.5999999,6,4,18,0,1,0,1,0
.4699999988079071,1,.98000002,15,4,19,0,1,1,0,0
-.5400000214576721,0,2.3499999,27,4.5,17,0,1,0,0,1
-2.440000057220459,0,3.4000001,91,5,19,1,1,1,0,0
-.3600000143051147,0,2.1400001,27,5,17,0,1,0,0,1
1.320000052452087,1,1.3,41,4,17,0,1,1,0,0
.5099999904632568,1,2.76,64,4.5,19,0,1,0,0,1
-1.330000042915344,0,3.6400001,41,4.5,19,1,1,0,1,0
-.9200000166893005,0,2,12,5,19,1,1,1,0,0
-2.079999923706055,0,4,96,5,18,0,1,1,0,0
-.2300000041723251,0,1,17,4.5,19,1,1,1,0,0
-1.950000047683716,0,3.5,45,5,19,0,0,1,0,0
-1.289999961853027,0,.69999999,50,4,18,0,1,0,1,0
-.5,0,2.5,37,4,18,1,0,1,0,0
-1.899999976158142,0,3.3,72,5,18,0,1,1,0,0
-.8399999737739563,0,2,73,4,19,0,1,1,0,0
-1.100000023841858,0,2.7,54,5,19,0,1,1,0,0
-1.179999947547913,0,2.27,89,5,19,1,1,1,0,0
.9700000286102295,1,2.8,27,4.5,19,1,1,1,0,0
-1.419999957084656,0,3.7,83,5,18,0,0,1,0,0
-1.059999942779541,0,2.4300001,28,5,18,1,1,1,0,0
.4000000059604645,1,1,6,4,18,1,1,0,1,0
.1500000059604645,1,.93000001,25,5,19,1,1,0,1,0
-.1800000071525574,0,2.27,70,5,18,0,1,0,1,0
-.6800000071525574,0,2.0999999,21,4,19,0,1,1,0,0
-1.740000009536743,0,3.6999998,87,4,19,0,1,0,0,1
.5099999904632568,1,1.13,4,4.5,19,1,1,0,0,1
-.4900000095367432,0,3,36,5,19,1,1,0,1,0
-1.460000038146973,0,3.4400001,87,5,17,1,1,1,0,0
-1.169999957084656,0,3.05,65,5,19,0,1,0,1,0
-1.559999942779541,0,3.6099999,44,5,19,0,1,1,0,0
-.3799999952316284,0,2,38,4,19,0,1,1,0,0
.5,1,3.6999998,30,3.5,19,0,0,0,0,1
-2.5,0,4,99,5,17,0,1,1,0,0
-.3700000047683716,0,1.7,52,4.5,18,1,0,0,0,1
-.5400000214576721,0,2.55,37,4.5,19,0,1,0,0,1
-.9200000166893005,0,3.0899999,43,5,19,1,1,1,0,0
-1.029999971389771,0,2.7,36,4.5,19,1,1,0,0,1
-.5400000214576721,0,2.3699999,6,5,19,1,1,0,0,1
-1.100000023841858,0,2.8,58,5,19,0,1,1,0,0
-.3600000143051147,0,1,54,5,18,0,1,1,0,0
-1.340000033378601,0,1.8099999,35,4.5,20,0,0,0,1,0
.6200000047683716,1,2.7,8,5,19,1,1,0,1,0
-1.480000019073486,0,2.55,90,5,19,1,1,1,0,0
-.9599999785423279,0,2.51,44,5,18,0,1,1,0,0
-1.580000042915344,0,2.74,35,5,19,0,1,1,0,0
-1.179999947547913,0,.75999999,62,4.5,18,1,1,1,0,0
-1.059999942779541,0,2.29,50,5,19,0,1,1,0,0
-1.360000014305115,0,3.2,38,5,18,1,1,1,0,0
-2.5,0,4,91,5,18,0,1,1,0,0
-.1599999964237213,0,1.35,44,4,20,0,1,0,0,1
-1.299999952316284,0,3.51,74,5,18,1,1,0,1,0
-2.210000038146973,0,3.5799999,99,5,19,0,1,1,0,0
-2.380000114440918,0,2.74,83,5,18,1,1,1,0,0
-.8799999952316284,0,2.6099999,67,4.5,18,0,1,1,0,0
-2.289999961853027,0,3.3399999,85,4.5,20,1,1,1,0,0
-.6899999976158142,0,3,54,4.5,19,0,1,1,0,0
-2.180000066757202,0,3.4100001,98,5,18,0,1,1,0,0
-1.840000033378601,0,3.8800001,57,5,19,0,1,0,1,0
-1.879999995231628,0,3.8399999,91,5,19,0,1,0,1,0
-2.099999904632568,0,4.0900002,74,4,18,0,1,0,0,1
-1.600000023841858,0,2,25,4,21,0,1,1,0,0
-.7099999785423279,0,2.95,49,4.5,17,0,1,0,0,1
-.8299999833106995,0,1.7,8,4,21,1,1,0,0,1
.4199999868869781,1,2.5799999,6,4,19,0,1,1,0,0
-.7300000190734863,0,2.7,51,4.5,19,0,0,1,0,0
-1.149999976158142,0,1.87,60,5,19,0,1,1,0,0
.5,1,1.26,18,4,19,0,1,1,0,0
-.8999999761581421,0,2,49,5,19,0,0,0,0,1
-1.970000028610229,0,4,75,4.5,17,0,1,0,0,1
-2.009999990463257,0,3.6700001,97,5,19,0,1,1,0,0
-.9900000095367432,0,2.7,45,4.5,18,1,0,1,0,0
-1.799999952316284,0,4,94,5,19,0,1,0,0,1
-1.840000033378601,0,3.1400001,90,5,19,1,1,1,0,0
-1.019999980926514,0,3,57,5,18,1,1,1,0,0
-1.779999971389771,0,3.6199999,60,5,19,1,1,1,0,0
-.3799999952316284,0,2.45,41,4,19,0,0,1,0,0
-.9300000071525574,0,2.6500001,55,4,19,0,1,1,0,0
1.169999957084656,1,.69999999,1,4,20,0,1,0,0,1
.2599999904632568,1,3.24,1,4.5,21,0,0,0,0,1
.1700000017881393,1,1.83,21,4,19,0,1,0,0,1
-.1599999964237213,0,3.01,55,4,20,1,1,0,0,1
-2.470000028610229,0,3.8800001,97,5,19,0,1,1,0,0
-1.230000019073486,0,3.04,34,4.5,19,0,1,0,0,1
-.1800000071525574,0,1.7,17,4,19,0,1,0,1,0
-.9599999785423279,0,2.3,56,4.5,19,0,1,0,0,1
-1.809999942779541,0,2.6800001,68,5,19,0,1,1,0,0
-2.009999990463257,0,3.4200001,83,5,19,1,1,1,0,0
.699999988079071,1,0,36,4,20,0,0,0,1,0
-1.419999957084656,0,3.22,73,5,19,1,1,1,0,0
-2.099999904632568,0,3.71,91,5,19,0,1,1,0,0
-.4300000071525574,0,0,14,4,19,1,1,1,0,0
-.0799999982118607,0,2.7,93,5,19,1,1,1,0,0
-2.109999895095825,0,2.6500001,32,4,19,1,1,0,0,1
-1.450000047683716,0,2.8699999,73,5,18,0,1,1,0,0
-.5600000023841858,0,1.67,28,5,19,0,1,1,0,0
-.75,0,3,74,4,19,0,1,1,0,0
-1.870000004768372,0,4,76,5,18,1,1,0,1,0
-.2300000041723251,0,2.3399999,11,4,19,0,1,0,1,0
-1.830000042915344,0,3.23,50,4,19,0,1,1,0,0
-.4199999868869781,0,2.48,51,4.5,19,0,1,1,0,0
-1.899999976158142,0,4,82,5,19,1,1,0,0,1
-2.130000114440918,0,4,54,4,18,0,1,0,1,0
-2,0,2.3299999,74,4.5,18,0,1,1,0,0
-1.480000019073486,0,2.5,36,5,19,1,1,1,0,0
-2.440000057220459,0,4,100,5,18,1,0,1,0,0
-.2199999988079071,0,3.23,44,5,18,1,1,1,0,0
-1.450000047683716,0,1.85,43,4.5,20,0,0,0,1,0
-1.990000009536743,0,3.3199999,95,5,18,0,1,1,0,0
.2199999988079071,1,.23000002,40,4.5,19,0,1,1,0,0
-.6200000047683716,0,3,52,5,18,0,1,0,0,1
-1.580000042915344,0,3,72,5,19,1,1,1,0,0
-.699999988079071,0,2.7,18,4,19,0,1,0,0,1
-.2099999934434891,0,0,26,4,19,1,1,1,0,0
-.9300000071525574,0,3.1199999,91,4.5,19,1,1,0,0,1
-.6800000071525574,0,3,64,5,19,0,1,0,1,0
-.9900000095367432,0,1.3,9,4.5,18,1,1,0,0,1
-1.460000038146973,0,2.6500001,65,5,18,0,1,0,0,1
-1.639999985694885,0,3.6800001,94,5,18,0,1,1,0,0
-1.25,0,3.3,51,4,20,0,1,1,0,0
-2.099999904632568,0,3.1300001,86,5,19,0,0,0,0,1
-.4600000083446503,0,1.3,64,5,19,1,1,1,0,0
-.8500000238418579,0,1,55,3,20,0,0,0,0,1
-.7900000214576721,0,2.6199999,43,5,17,1,1,0,0,1
.3799999952316284,1,.76999998,9,3,21,1,1,0,0,1
-.9300000071525574,0,1.5700001,18,4,18,1,1,0,1,0
-1.769999980926514,0,3.8299999,54,5,17,1,1,1,0,0
-5.00000000000e-06,0,1.95,30,4,18,0,1,1,0,0
-.3799999952316284,0,1.22,19,5,19,0,1,0,1,0
-.8399999737739563,0,3.1700001,39,5,19,0,1,1,0,0
-.0399999991059303,0,1.83,19,5,19,0,1,1,0,0
.0199999995529652,1,1.64,12,4,19,0,1,0,0,1
-.1899999976158142,0,2.6099999,65,4,20,1,0,1,0,0
-.4699999988079071,0,2.53,61,5,19,0,1,1,0,0
1.360000014305115,1,1,10,5,19,0,1,0,1,0
-.7099999785423279,0,1.4400001,58,5,18,0,0,1,0,0
-1.5,0,3.3599999,28,4.5,18,0,1,0,0,1
-.4399999976158142,0,2.54,33,5,19,0,1,1,0,0
.5699999928474426,1,1.04,4,4,19,0,1,1,0,0
.7300000190734863,1,1.28,25,4.5,19,1,1,0,0,1
-1.710000038146973,0,3,19,4.5,18,1,1,0,1,0
-1.090000033378601,0,3.7,43,4,19,1,1,1,0,0
.75,1,1.6799999,22,4,19,0,1,1,0,0
-1.340000033378601,0,2.5699999,55,4,19,0,0,1,0,0
-1.889999985694885,0,2.95,89,4,18,0,1,1,0,0
-.6800000071525574,0,.30000004,5,5,19,1,1,0,0,1
1,1,.80000001,10,4,19,0,1,0,0,1
-1.629999995231628,0,3.6400001,86,5,19,0,1,1,0,0
-1.690000057220459,0,3.29,24,5,18,0,1,0,1,0
1.460000038146973,1,1.5700001,16,3.5,17,0,0,0,0,1
.2800000011920929,1,2.3499999,17,4.5,19,0,0,0,0,1
-.8999999761581421,0,2.8199999,61,5,18,1,1,1,0,0
.1400000005960464,1,.37999997,11,3.5,19,1,1,0,0,1
.2800000011920929,1,1.5,8,3,19,0,0,0,0,1
-1.360000014305115,0,2.55,85,5,19,0,1,1,0,0
-2.380000114440918,0,3.47,93,5,19,1,1,1,0,0
-.3499999940395355,0,2.0599999,27,4,19,0,1,1,0,0
-.5199999809265137,0,2.6300001,22,5,18,0,1,0,0,1
-1.259999990463257,0,2.04,98,4,19,1,1,1,0,0
-.9399999976158142,0,2.4100001,28,5,19,1,1,0,1,0
-1.659999966621399,0,2.7,85,5,18,0,0,1,0,0
-1.639999985694885,0,2.8499999,54,5,19,1,1,0,1,0
.6899999976158142,1,1.7,64,4,18,0,1,1,0,0
.6399999856948853,1,1.75,36,5,19,0,0,1,0,0
-.4300000071525574,0,3.7,78,4,19,0,1,1,0,0
-1.779999971389771,0,3.0599999,27,5,21,1,1,1,0,0
-1.429999947547913,0,2.1300001,28,4,18,1,1,1,0,0
-.25,0,2.3,63,4,17,1,1,1,0,0
-1.899999976158142,0,3.1600001,99,5,19,0,1,1,0,0
-1.279999971389771,0,3.01,48,4.5,19,0,0,0,0,1
-1.580000042915344,0,3,14,4,19,0,1,0,1,0
-2.029999971389771,0,3.1800001,58,4.5,17,1,1,1,0,0
-.3600000143051147,0,1.75,44,5,19,1,1,0,1,0
-1.110000014305115,0,2.1900001,49,5,18,1,1,1,0,0
-1.110000014305115,0,2.26,61,5,18,1,0,0,0,1
.1700000017881393,1,2.3,12,4.5,19,0,1,1,0,0
-2.140000104904175,0,3.5599999,74,4,19,1,1,0,1,0
-.5799999833106995,0,1.88,44,5,19,0,1,1,0,0
1.120000004768372,1,.16999996,74,4.5,19,1,1,1,0,0
-2.220000028610229,0,3.55,84,5,19,0,1,0,0,1
-.5,0,2.7,18,4,19,0,1,1,0,0
-1.919999957084656,0,2.8800001,77,5,18,0,0,1,0,0
-.5799999833106995,0,2.5599999,42,5,18,0,1,0,1,0
.0199999995529652,1,2.5,52,5,19,0,1,1,0,0
-1.159999966621399,0,2.8499999,53,5,19,0,1,1,0,0
-.300000011920929,0,1.58,6,4.5,18,1,1,0,1,0
-2.25,0,4,91,4,19,0,0,1,0,0
-1.379999995231628,0,1.23,66,5,19,1,1,0,0,1
-1.179999947547913,0,2.8900001,55,5,18,0,1,1,0,0
-.25,0,2,55,4,18,0,1,1,0,0
-.0500000007450581,0,.27999997,63,5,19,1,0,1,0,0
-2.049999952316284,0,3.7,98,5,19,1,1,1,0,0
.2000000029802322,1,1.12,57,4,20,0,1,1,0,0
-2.329999923706055,0,3.7,89,5,18,1,1,1,0,0
-1.269999980926514,0,3.1500001,81,5,19,1,1,1,0,0
-1,0,2.25,79,5,19,0,1,0,1,0
-1.100000023841858,0,2.6900001,28,4,17,0,1,0,1,0
-1.309999942779541,0,2.4100001,76,4.5,19,1,1,1,0,0
-.0299999993294477,0,2.2,67,4,19,0,1,1,0,0
-1.269999980926514,0,2.3,31,5,18,1,1,0,0,1
-.300000011920929,0,2.21,44,5,18,1,1,1,0,0
-1.299999952316284,0,2.6300001,30,4,19,1,1,1,0,0
-1.379999995231628,0,2.0799999,42,5,19,0,1,1,0,0
-1.370000004768372,0,2,16,3,19,0,1,0,0,1
-.5099999904632568,0,3,11,4.5,19,1,1,0,0,1
-.6399999856948853,0,1.54,16,5,19,1,1,0,1,0
.2599999904632568,1,-2.3841858e-08,19,3.5,20,1,0,0,0,1
-.5600000023841858,0,2.9300001,12,5,18,0,1,1,0,0
-.6399999856948853,0,1.3,41,4,19,0,1,1,0,0
-1.5,0,1.2,42,5,19,0,1,1,0,0
-1.519999980926514,0,3.27,33,4.5,18,0,1,1,0,0
-.7799999713897705,0,3.02,23,4,19,1,1,0,1,0
-.8999999761581421,0,1.9,68,5,19,1,1,1,0,0
-1.600000023841858,0,1.3,24,4,18,0,1,1,0,0
-.8500000238418579,0,2.3599999,40,4,18,0,0,1,0,0
-.8700000047683716,0,1.7,17,3.5,18,0,1,0,0,1
-1.429999947547913,0,3.51,48,5,18,0,1,1,0,0
-2.259999990463257,0,3.73,98,5,19,0,1,1,0,0
-.5,0,2.8599999,88,4.5,18,0,1,1,0,0
-.7799999713897705,0,2.78,44,5,18,0,1,1,0,0
1.070000052452087,1,1.1,12,4,19,1,1,1,0,0
-1.159999966621399,0,3.1700001,16,5,19,1,1,0,0,1
-.6499999761581421,0,2,54,5,18,1,1,0,0,1
-1.149999976158142,0,1.72,64,4,19,0,1,0,1,0
-2.25,0,3.8199999,94,5,19,0,1,1,0,0
-.6800000071525574,0,2.9400001,70,5,18,0,1,0,1,0
.1700000017881393,1,1.23,25,5,19,0,1,0,1,0
-.2599999904632568,0,2.3,40,4.5,19,0,1,0,0,1
-1.580000042915344,0,3,84,5,19,0,1,1,0,0
-1.159999966621399,0,3.0799999,67,5,19,1,1,1,0,0
.0700000002980232,1,2.29,10,4,19,1,1,1,0,0
-.8700000047683716,0,1.49,39,4.5,17,1,1,1,0,0
-.9599999785423279,0,2.3599999,81,5,19,0,1,1,0,0
-.300000011920929,0,2.5,3,3,18,0,1,0,0,1
-.4000000059604645,0,2.25,44,4,19,0,0,1,0,0
-1.539999961853027,0,2.3800001,91,5,18,1,0,1,0,0
-.5199999809265137,0,1.91,31,4.5,19,0,1,0,1,0
.4799999892711639,1,3,8,5,18,0,1,0,0,1
-.4399999976158142,0,2,15,4.5,18,0,1,0,0,1
-.7200000286102295,0,2.3,41,5,19,0,1,0,1,0
-1.080000042915344,0,2.7,36,4,19,1,1,0,0,1
.0299999993294477,1,.72000003,2,3.5,19,1,1,0,0,1
-1.450000047683716,0,2.8499999,99,5,18,0,0,1,0,0
-1.779999971389771,0,3.3599999,53,5,18,0,1,1,0,0
-.1899999976158142,0,2,18,4.5,19,1,1,1,0,0
-1,0,2.3199999,40,3.5,19,1,0,0,0,1
-1,0,.69999999,6,4,20,0,1,0,0,1
-.3600000143051147,0,2,48,4,19,0,1,0,1,0
-.5,0,1.8,37,4,19,0,1,1,0,0
.0700000002980232,1,1.63,40,4,19,0,1,1,0,0
-1.360000014305115,0,2.5899999,75,5,17,1,1,1,0,0
-.9399999976158142,0,1.9299999,3,5,19,0,1,0,0,1
-.9300000071525574,0,1.9,39,4.5,19,0,1,1,0,0
-.8500000238418579,0,2.3,19,4,19,0,1,0,1,0
-.9300000071525574,0,3.7,74,4,20,0,1,1,0,0
-.6499999761581421,0,2.47,48,4,18,0,1,0,1,0
.800000011920929,1,.69999999,12,4,18,1,0,0,0,1
-.6800000071525574,0,2,51,5,19,0,0,1,0,0
-5.00000000000e-06,0,2.3800001,2,5,19,1,1,0,0,1
.3199999928474426,1,1.7,25,4,19,1,1,1,0,0
-.5899999737739563,0,0,64,4,19,1,1,1,0,0
-.3700000047683716,0,2,17,4.5,19,1,1,1,0,0
-.6299999952316284,0,3.1600001,57,4.5,18,0,1,1,0,0
-1.519999980926514,0,3.01,85,4.5,18,1,1,1,0,0
-.4399999976158142,0,1.7,15,5.5,19,0,1,0,0,1
.1700000017881393,1,2.6500001,31,3,18,0,1,0,0,1
-.3700000047683716,0,.72000003,74,4.5,18,1,1,0,0,1
-.6899999976158142,0,3.3,64,4,19,0,1,0,0,1
-1.210000038146973,0,2.73,33,5,18,1,1,0,0,1
-1.399999976158142,0,2.8800001,84,5,19,0,1,1,0,0
-.5,0,2.77,20,4,18,0,1,1,0,0
-2.480000019073486,0,3.9100001,96,5,19,0,1,0,1,0
-.2000000029802322,0,1.71,22,5,18,1,1,0,0,1
-.9800000190734863,0,2.7,25,5,18,0,1,1,0,0
-2.440000057220459,0,4.3000002,90,5,18,0,1,1,0,0
-1.029999971389771,0,2.01,21,4,19,1,1,0,1,0
1.159999966621399,1,0,39,5,18,0,1,1,0,0
.1099999994039536,1,2.77,80,5,20,0,0,1,0,0
-.300000011920929,0,.80000001,67,5,18,1,1,1,0,0
-.9300000071525574,0,1.4299999,44,3.5,19,1,1,0,0,1
-1.440000057220459,0,3.8099999,83,5,19,0,1,1,0,0
-.699999988079071,0,2.8299999,38,5,19,0,1,1,0,0
-1.590000033378601,0,3.8499999,72,4,21,1,0,0,1,0
-.1299999952316284,0,2.7,9,5,18,0,1,0,0,1
-.8799999952316284,0,2.97,65,5,19,0,1,1,0,0
-.9800000190734863,0,0,57,4,17,0,1,1,0,0
-.7400000095367432,0,1.3,43,5,19,1,1,1,0,0
-1.5,0,2.3499999,48,5,19,1,1,1,0,0
-.6399999856948853,0,2.77,30,4.5,19,0,1,1,0,0
-2.019999980926514,0,3.23,84,5,19,1,0,0,1,0
-.5400000214576721,0,1.42,82,5,18,1,1,0,0,1
-1.389999985694885,0,3.3,65,4.5,19,1,1,1,0,0
-.8399999737739563,0,3.1099999,48,5,19,1,1,1,0,0
-1.529999971389771,0,2.8299999,32,4,18,1,1,1,0,0
-.5,0,3.04,92,5,19,0,1,1,0,0
-2.190000057220459,0,3.8800001,92,5,18,1,1,1,0,0
-.7799999713897705,0,3.7,37,4.5,19,0,1,1,0,0
-.3700000047683716,0,1.47,6,5,19,1,1,0,1,0
-1.830000042915344,0,3.4400001,93,5,17,0,1,1,0,0
-.5799999833106995,0,2.8299999,4,4,20,1,1,0,0,1
-.9700000286102295,0,2.8099999,97,5,18,0,1,1,0,0
.9100000262260437,1,.68000001,65,4.5,18,1,1,1,0,0
-1.360000014305115,0,1.25,75,4.5,17,0,0,1,0,0
-5.00000000000e-06,0,3,17,4,19,1,1,0,1,0
-.5199999809265137,0,3.1199999,27,4.5,19,0,1,0,1,0
-.7200000286102295,0,1,36,4.5,19,0,1,0,0,1
.5699999928474426,1,2.3,34,4,19,0,0,0,1,0
-1.980000019073486,0,3.46,97,5,19,0,0,1,0,0
1.169999957084656,1,2,33,4,20,1,0,0,0,1
-1.529999971389771,0,1.7,87,5.5,18,1,1,1,0,0
.0199999995529652,1,2.6199999,39,4,19,0,1,0,0,1
-.4900000095367432,0,2.7,94,4.5,19,0,0,1,0,0
-1.450000047683716,0,3.3,81,4.5,18,0,1,1,0,0
-1.490000009536743,0,2.4400001,73,4.5,17,1,1,1,0,0
.1500000059604645,1,1.41,8,3,19,0,1,0,0,1
-1.519999980926514,0,2.8,58,5,19,1,1,0,0,1
-1.679999947547913,0,3.1300001,67,5,18,0,1,0,0,1
-.5799999833106995,0,.69999999,7,4,20,0,1,1,0,0
-1.009999990463257,0,.64999998,16,4,18,0,1,0,1,0
-1.009999990463257,0,1.9400001,53,4,19,1,1,1,0,0
-.5,0,3.0599999,31,5,19,1,1,1,0,0
-.0700000002980232,0,2.5,62,5,18,1,1,1,0,0
.1500000059604645,1,2,14,4,19,0,0,0,0,1
-1.389999985694885,0,2.8499999,34,4.5,18,0,1,0,1,0
-1.809999942779541,0,1.97,45,5,20,0,0,1,0,0
-1.899999976158142,0,2.7,75,5,19,0,1,1,0,0
-1.419999957084656,0,2.3,38,5,20,0,1,1,0,0
-1.620000004768372,0,2.8399999,65,5,19,1,1,1,0,0
-.4799999892711639,0,3.3,11,4,19,0,1,0,0,1
-.8600000143051147,0,2.0599999,40,4.5,19,1,0,1,0,0
-.8799999952316284,0,2.3099999,14,4.5,19,1,1,0,0,1
-.7400000095367432,0,2.72,19,4.5,20,0,0,0,0,1
-1.5,0,2.8299999,30,5,19,1,1,1,0,0
-1.970000028610229,0,3.6700001,1,5,20,1,0,1,0,0
-1.889999985694885,0,2.47,68,3.5,18,1,1,0,0,1
-1.960000038146973,0,3.48,56,5,17,0,0,1,0,0
-2.180000066757202,0,3.6099999,72,5,18,0,1,1,0,0
-1.610000014305115,0,3.0999999,66,4,18,0,0,1,0,0
-.8299999833106995,0,1.88,7,4,18,0,1,0,0,1
-.8799999952316284,0,2.0799999,3,5,19,1,1,0,1,0
.3400000035762787,1,1.8,2,3.5,19,0,1,0,0,1
-1.259999990463257,0,3,82,4.5,18,0,1,0,0,1
-.3499999940395355,0,2.5999999,66,5,19,0,1,1,0,0
-2.799999952316284,0,4.3000002,100,5,18,1,1,1,0,0
-1.659999966621399,0,2.9400001,73,5,19,1,1,1,0,0
-1.220000028610229,0,1.89,28,5,19,0,0,0,0,1
-1.480000019073486,0,2.52,21,5,18,0,1,0,0,1
-1.549999952316284,0,1.3,45,5,18,1,1,0,1,0
-1.110000014305115,0,2.78,45,4,19,0,1,1,0,0
-.1800000071525574,0,1.91,14,4,17,1,1,0,1,0
-.4699999988079071,0,2.0899999,33,5,19,1,1,1,0,0
.1700000017881393,1,2,12,4,20,1,1,0,0,1
-2.069999933242798,0,3.0599999,61,5,18,1,1,1,0,0
-2.440000057220459,0,3.7,85,5,19,0,1,1,0,0
-.4300000071525574,0,1.71,19,5,19,1,1,1,0,0
-.3899999856948853,0,1.74,63,4.5,19,0,1,1,0,0
-.6000000238418579,0,3.2,48,5,17,0,1,1,0,0
-1.200000047683716,0,3.3,42,4,19,0,1,0,1,0
-1.460000038146973,0,3.27,61,4,18,0,1,1,0,0
-2.5,0,3.8800001,98,5,19,0,1,1,0,0
-1.070000052452087,0,2.9000001,38,5,19,1,0,0,0,1
-.1800000071525574,0,1.95,20,5,18,0,1,1,0,0
-.699999988079071,0,3,30,4,18,0,0,0,0,1
.5199999809265137,1,2.02,1,4.5,19,0,0,0,0,1
.0299999993294477,1,1.76,54,5,19,0,1,0,1,0
-1.090000033378601,0,2.8800001,7,5,19,0,1,0,1,0
-1.350000023841858,0,2.3800001,20,4,19,0,1,1,0,0
-1.860000014305115,0,4,88,5,17,0,1,1,0,0
-1.009999990463257,0,3.04,63,5,19,0,1,1,0,0
-1,0,2.3,64,4,19,0,1,1,0,0
-1.960000038146973,0,3.7,92,5,19,0,1,1,0,0
-1.570000052452087,0,3.3399999,49,5,19,1,1,0,0,1
-1.940000057220459,0,3.4000001,81,5,18,0,1,0,0,1
.8999999761581421,1,1.38,23,4,18,1,1,0,0,1
-1.340000033378601,0,3.1099999,50,4.5,17,1,1,1,0,0
1.25,1,1,15,4,19,1,1,0,1,0
-1.039999961853027,0,1.13,38,4.5,19,0,1,1,0,0
-2.099999904632568,0,3.3,80,4,19,0,1,0,1,0
-1.710000038146973,0,3,70,4,18,0,1,0,1,0
-1.779999971389771,0,3.6199999,90,5,18,1,1,1,0,0
-.6399999856948853,0,3.7,4,4,21,0,1,0,1,0
-2.210000038146973,0,3.5799999,87,4,19,0,1,1,0,0
-1.879999995231628,0,2.7,74,4,19,0,1,0,1,0
-1.440000057220459,0,3.7,51,5,19,0,1,1,0,0
-1.399999976158142,0,2.9300001,68,4,19,0,1,1,0,0
-1.679999947547913,0,3.3699999,90,5,19,1,1,1,0,0
-1.009999990463257,0,2,25,4,19,0,1,1,0,0
-2.109999895095825,0,3.7,74,4.5,18,1,1,1,0,0
-1.429999947547913,0,3,25,4,21,0,0,1,0,0
-.9100000262260437,0,1.98,19,4,19,0,1,0,1,0
-1.360000014305115,0,2.49,32,5,18,0,1,1,0,0
.8799999952316284,1,1.5700001,25,5,19,0,1,1,0,0
-.0199999995529652,0,2.3,65,4.5,19,0,1,1,0,0
-2.039999961853027,0,3.4100001,87,5,18,1,1,1,0,0
-2.099999904632568,0,3.6700001,98,5,19,1,1,1,0,0
-1.159999966621399,0,3.1400001,74,5,18,0,1,1,0,0
-1.360000014305115,0,1.85,55,4,19,0,1,0,0,1
1.070000052452087,1,2.0999999,5,4,18,1,0,0,1,0
1.070000052452087,1,1.55,60,4,19,0,1,1,0,0
.1000000014901161,1,1.42,49,5,19,0,1,1,0,0
-2.299999952316284,0,3.5899999,91,5,19,1,1,1,0,0
1.600000023841858,1,-2.3841858e-08,3,5,19,1,1,0,0,1
-1.639999985694885,0,3.53,53,5,19,0,1,1,0,0
-1.409999966621399,0,3.3,36,5,19,1,1,1,0,0
.119999997317791,1,2.3,13,4.5,19,0,0,1,0,0
1.5,1,2.4000001,92,5,18,1,1,1,0,0
.699999988079071,1,.69999999,41,5,19,0,1,1,0,0
-.9399999976158142,0,3.23,74,4.5,19,0,1,1,0,0
.6000000238418579,1,1.47,8,3.5,19,0,1,0,0,1
-1.240000009536743,0,1.5700001,65,5,18,1,1,1,0,0
.7699999809265137,1,.33000004,9,4.5,19,0,1,0,1,0
-.8700000047683716,0,2.5599999,70,4.5,19,0,1,1,0,0
-.239999994635582,0,2.26,53,5,19,1,1,1,0,0
-1.549999952316284,0,4,19,5,20,1,1,1,0,0
.7400000095367432,1,1.75,32,4.5,17,0,1,0,0,1
-.8399999737739563,0,2.3499999,44,5,19,1,1,0,0,1
-1.740000009536743,0,3,65,4.5,19,0,1,0,0,1
-1.840000033378601,0,3.4400001,63,5,18,0,1,1,0,0
-.239999994635582,0,2.02,37,5,19,1,1,1,0,0
.9800000190734863,1,.69999999,6,5,18,0,1,0,0,1
-.8799999952316284,0,3.3,86,4,17,0,1,0,1,0
-.3600000143051147,0,2.1199999,11,5,19,0,1,0,1,0
-1.940000057220459,0,3.3499999,27,4,18,0,1,0,0,1
-1.289999961853027,0,2.26,35,4.5,19,1,1,1,0,0
-.5699999928474426,0,3.2,65,5,19,0,0,0,0,1
.1099999994039536,1,2.5,19,4,19,1,1,1,0,0
-1.350000023841858,0,3.4300001,70,5,18,0,1,1,0,0
-.0799999982118607,0,0,8,4,20,0,1,0,1,0
-1.700000047683716,0,2.8699999,78,5,18,1,1,0,0,1
-1.610000014305115,0,3.6700001,22,5,18,0,1,0,0,1
-1.230000019073486,0,2.8099999,8,4.5,19,0,0,0,1,0
1.210000038146973,1,1.72,4,4,19,1,1,0,0,1
-1.360000014305115,0,2.1500001,41,4.5,18,0,0,0,0,1
