X,Y,T,dopen,presdemvoteshlag1,demvoteshlag1,demvoteshlag2,demwinprv1,demwinprv2,dmidterm,dpresdem
-6.8618984,42.560417,0,1,42.987396,45.150749,48.865856,0,1,1,0
-17.898643,38.998646,0,1,42.987396,45.904491,45.150749,0,0,0,0
-14.879168,,0,0,41.374947,39.978195,45.904491,0,0,0,0
-19.308735,,0,0,46.990181,42.560417,39.978195,0,0,1,0
100,99.976006,1,,85.91111,100,,1,,0,1
100,99.981621,1,0,69.199753,100,100,1,1,0,0
99.952019,99.998795,1,0,76.438896,100,100,1,1,1,0
99.997589,99.83535,1,1,76.29451,99.981621,99.976006,1,1,0,0
99.995232,100,1,1,92.788055,99.998795,99.981621,1,1,0,1
99.6707,99.990921,1,0,88.837715,99.99762,99.998795,1,1,1,1
100,99.997276,1,0,85.884155,99.83535,99.99762,1,1,1,1
99.994553,100,1,0,80.588928,99.990921,100,1,1,0,1
75.435791,100,1,0,32.74855,99.997276,99.990921,1,1,1,1
100,79.757751,1,0,52.922146,87.717896,99.997276,1,1,1,0
100,75.57122,1,0,52.922146,100,87.717896,1,1,0,0
59.515499,100,1,0,39.507629,100,100,1,1,0,0
51.142441,100,1,0,50.420044,79.757751,100,1,1,1,1
100,100,1,0,43.185432,100,75.57122,1,1,0,1
29.487955,100,1,1,28.212219,100,100,1,1,0,0
100,57.641201,1,0,29.756918,55.21106,100,1,1,1,0
100,85.758965,1,,51.732231,100,55.21106,1,1,1,1
16.916027,52.820469,1,1,51.732231,100,100,1,1,0,1
76.910614,53.92844,1,0,45.74823,57.641201,100,1,1,0,0
5.6409359,73.071648,1,1,38.175392,85.758965,57.641201,1,1,1,0
10.422579,50.170223,1,0,44.064556,52.820469,85.758965,1,1,1,0
54.444946,64.024391,1,0,44.064556,53.92844,52.820469,1,1,0,0
.34044981,51.700485,1,1,45.584538,73.071648,53.92844,1,1,0,0
32.387264,29.336231,1,0,52.009995,50.170223,73.071648,1,1,1,0
3.4009666,52.109646,1,0,44.875332,64.024391,50.170223,1,1,1,0
-21.69112,37.673855,0,1,44.875332,51.700485,64.024391,1,1,0,0
6.3863068,,1,0,42.215866,29.336231,51.700485,0,1,0,0
-18.880957,,0,0,39.932911,52.109646,29.336231,1,0,1,0
100,93.210884,1,1,88.89785,,,,,0,1
90.077164,100,1,1,93.341377,100,,1,,1,1
88.286385,100,1,1,84.025337,95.038582,100,1,1,1,0
100,100,1,1,84.025337,93.210884,95.038582,1,1,0,0
100,100,1,1,89.42524,100,93.210884,1,1,0,0
100,100,1,1,82.177177,100,100,1,1,1,0
100,100,1,1,95.996933,100,100,1,1,1,1
100,100,1,1,97.034081,100,100,1,1,0,1
100,100,1,1,95.702499,100,100,1,1,1,1
100,95.566971,1,1,0,100,100,1,1,0,1
100,100,1,1,0,100,100,1,1,0,1
91.133942,91.806435,1,1,0,100,100,1,1,1,0
100,100,1,1,0,95.566971,100,1,1,1,0
83.612869,65.455299,1,1,0,100,95.566971,1,1,0,0
100,88.404915,1,1,36.342232,91.806435,100,1,1,0,1
38.676842,58.088165,1,1,0,100,91.806435,1,1,1,1
76.809837,100,1,1,0,65.455299,100,1,1,1,0
19.407478,31.759304,1,1,0,88.404915,65.455299,1,1,0,0
100,64.198807,1,1,19.62682,58.088165,88.404915,1,1,0,0
-13.29512,39.05801,0,1,49.563156,100,58.088165,1,1,1,1
28.397617,46.0896,1,1,48.092247,31.759304,100,0,1,1,0
-21.883976,0,0,1,48.092247,64.198807,31.759304,1,0,0,0
-7.8207998,31.204849,0,1,37.423283,39.05801,64.198807,0,1,0,0
-100,27.387894,0,0,39.067142,46.0896,39.05801,0,0,1,0
-37.590302,31.594013,0,0,40.768063,0,46.0896,0,0,1,0
-43.646706,0,0,0,40.768063,31.204849,0,0,0,0,0
-34.285881,34.865391,0,0,44.0811,27.387894,31.204849,0,0,0,0
-84.579422,38.564953,0,0,40.698097,31.594013,27.387894,0,0,1,0
-22.87009,,0,0,39.760101,34.865391,0,0,0,0,0
16.39361,57.51704,1,0,59.237583,,,,,1,1
20.9977,61.550903,1,0,58.09576,58.095066,,1,,1,1
15.034077,60.508259,1,0,58.09576,60.498852,58.095066,1,1,0,1
23.101803,60.609394,1,0,56.691277,57.51704,60.498852,1,1,0,0
21.218792,70.768593,1,1,45.064472,60.508259,61.550903,1,1,1,0
36.512959,63.828995,1,1,45.064472,60.609394,60.508259,1,1,0,0
41.537193,65.913124,1,0,69.932465,68.256477,60.609394,1,1,0,1
27.657986,70.252419,1,0,73.39949,70.768593,68.256477,1,1,1,1
40.504837,68.664742,1,1,74.031052,65.913124,63.828995,1,1,0,1
33.115101,60.446041,1,0,53.910118,65.895676,68.664742,1,1,0,0
22.885048,55.593372,1,0,50.663219,66.557549,65.895676,1,1,0,0
20.892084,60.556721,1,0,52.108646,61.442524,66.557549,1,1,1,1
11.190737,45.994846,1,0,56.150894,60.446041,61.442524,1,1,1,1
21.113443,62.112457,1,0,56.150894,55.593372,60.446041,1,1,0,1
-8.0103035,45.488346,0,1,29.235592,60.556721,55.593372,1,1,0,0
25.104401,49.378109,1,1,28.88855,45.994846,60.556721,0,1,1,0
-9.0233088,47.809898,0,0,55.269188,62.112457,45.994846,1,0,1,1
-3.8534164,47.428493,0,0,47.182854,49.378109,45.488346,0,0,0,0
3.5186915,46.317513,1,1,37.891964,47.809898,49.378109,0,0,1,0
-5.1101089,45.91806,0,0,41.70631,51.759346,47.809898,1,0,1,0
-4.0295362,51.151287,0,0,41.70631,47.428493,51.759346,0,1,0,0
-6.7264199,44.955025,0,0,42.653366,46.317513,47.428493,0,0,0,0
4.1395693,47.018677,1,0,44.035534,45.91806,46.317513,0,0,1,0
-8.6085587,52.652782,0,1,43.20092,51.151287,45.91806,1,0,1,0
-4.5771656,43.046616,0,1,43.20092,44.955025,51.151287,0,1,0,0
8.4691849,,1,0,43.583145,47.018677,44.955025,0,0,0,0
-11.765516,,0,0,49.70438,52.652782,47.018677,1,0,1,0
99.521637,99.998444,1,0,95.936752,,,,,1,1
100,100,1,0,96.708366,99.760818,,1,,1,1
99.996887,100,1,0,96.708366,100,99.760818,1,1,0,1
100,100,1,1,96.051369,99.998444,100,1,1,0,0
100,98.1437,1,0,96.557976,100,99.998444,1,1,1,0
100,98.557564,1,1,91.392754,100,100,1,1,1,0
96.287392,98.89756,1,0,91.392754,100,100,1,1,0,0
99.982872,96.44838,1,0,95.632576,98.89756,98.557564,1,1,1,1
89.044197,99.926407,1,1,95.632576,99.991432,98.89756,1,1,0,1
99.852814,82.205528,1,0,24.144463,96.44838,92.94252,1,1,1,1
64.455345,57.16095,1,0,50.720383,0,99.926407,0,1,0,0
-24.376276,36.688511,0,0,41.107399,57.16095,99.969116,1,1,1,1
23.784763,69.501968,1,0,41.107399,37.811859,57.16095,0,1,0,1
-26.596796,44.420971,0,0,29.609072,61.891235,37.811859,1,0,0,0
40.882553,70.368065,1,0,27.720339,36.688511,61.891235,0,1,1,0
-11.158061,31.807322,0,0,56.169518,69.501968,36.688511,1,0,1,1
40.736126,63.072075,1,1,56.169518,44.420971,69.501968,0,1,0,1
-35.003883,32.517223,0,0,48.157875,70.368065,44.420971,1,0,0,0
27.441463,50.068707,1,0,35.56517,31.807322,70.368065,0,1,1,0
-31.69241,43.995464,0,0,37.5812,63.072075,31.807322,1,0,1,0
3.122148,52.677685,1,0,37.5812,32.517223,63.072075,0,1,0,0
-9.3775272,44.186943,0,0,39.875526,50.068707,32.517223,1,0,0,0
6.9881411,44.100597,1,0,43.960045,43.995464,50.068707,0,1,1,0
-10.213625,42.246868,0,1,40.902153,52.677685,43.995464,1,0,1,0
-9.5655527,27.646318,0,1,40.902153,44.186943,52.677685,0,1,0,0
-15.277776,,0,0,40.902931,44.100597,44.186943,0,0,0,0
-33.831898,,0,0,44.914677,42.246868,44.100597,0,0,1,0
68.206436,66.632721,1,0,72.740654,,,,,0,1
74.260818,85.395828,1,0,76.990974,81.294716,,1,,1,1
33.265438,81.211708,1,1,59.396362,86.667412,81.294716,1,1,1,0
70.791664,86.908691,1,0,59.396362,66.632721,86.667412,1,1,0,0
62.53875,96.682205,1,1,73.65062,85.395828,66.632721,1,1,0,0
74.176025,92.555359,1,0,48.137154,81.211708,85.395828,1,1,1,0
93.838921,94.266388,1,0,88.183159,86.908691,81.211708,1,1,1,1
88.571274,88.53791,1,0,86.942711,92.555359,96.682205,1,1,0,1
90.503464,66.215332,1,0,80.879639,94.266388,92.555359,1,1,1,1
77.075813,99.968925,1,0,71.390091,94.892189,94.266388,1,1,1,1
33.270428,84.735298,1,1,71.390091,88.53791,94.892189,1,1,0,1
69.945869,57.97422,1,0,46.689819,99.968925,66.215332,1,1,1,0
50.957912,56.222694,1,0,43.983841,84.735298,99.968925,1,1,1,0
12.658957,53.49427,1,0,50.519691,57.97422,74.57872,1,1,0,1
-13.30356,44.289043,0,0,63.31575,56.222694,57.97422,1,1,1,1
7.0695548,56.780148,1,1,41.137932,43.119747,56.222694,0,1,1,0
-9.1066446,49.259644,0,0,41.137932,53.49427,43.119747,1,0,0,0
14.545968,58.594154,1,0,33.252537,44.289043,53.49427,0,1,0,0
-.52872598,41.446804,0,0,51.138954,56.780148,44.289043,1,0,1,1
18.093767,59.166779,1,0,41.420021,49.259644,56.780148,0,1,1,0
-17.101252,37.413063,0,1,41.420021,58.594154,49.259644,1,0,0,0
-22.824045,43.940334,0,0,43.349369,59.166779,41.446804,1,0,1,0
-22.537767,32.347099,0,0,37.078457,37.413063,59.166779,0,1,1,0
-10.835102,43.326382,0,0,37.078457,38.309299,37.413063,0,0,0,0
-32.689022,36.044579,0,0,43.831772,43.940334,38.309299,0,0,0,0
-11.973497,42.837875,0,1,37.981956,32.347099,43.940334,0,0,1,0
-25.647125,,0,0,38.224178,43.326382,32.347099,0,0,1,0
-11.983002,,0,0,38.224178,36.044579,43.326382,0,0,0,0
9.195158,49.724285,1,1,48.481823,,,,,1,1
1.5386224,48.443752,1,1,51.913368,51.801743,,1,,1,1
-.55142939,51.836891,0,0,51.913368,50.76931,51.801743,1,1,0,1
3.6737771,59.14592,1,1,46.143497,48.443752,49.724285,0,0,1,0
4.2679667,58.799099,1,1,40.511105,51.836891,48.443752,1,0,1,0
18.630373,62.027615,1,0,40.511105,52.133984,51.836891,1,1,0,0
24.055233,54.812042,1,0,58.506382,58.799099,59.14592,1,1,1,1
9.0552273,49.653316,1,0,56.737549,51.389091,54.812042,1,1,1,1
-.69336891,47.24371,0,0,49.914917,54.463982,54.163338,1,1,0,0
-18.357336,35.482685,0,0,45.212635,49.653316,54.463982,0,1,0,0
-29.034626,50.926857,0,0,64.014511,47.24371,40.821331,0,0,1,1
-3.7439079,53.540112,0,1,64.014511,35.482685,47.24371,0,0,0,1
3.2964916,60.977425,1,1,37.649742,47.616573,35.482685,0,0,0,0
9.4402905,65.124901,1,0,34.769024,50.926857,47.616573,1,0,1,0
24.112432,49.491383,1,0,52.754246,53.540112,50.926857,1,1,1,1
30.249798,74.382088,1,1,52.754246,60.977425,53.540112,1,1,0,1
-.42167604,47.81345,0,0,47.613483,65.124901,60.977425,1,1,0,0
48.790012,62.883343,1,0,39.401245,49.491383,65.124901,0,1,1,0
-4.3730974,42.845623,0,0,43.883595,74.382088,49.491383,1,0,1,0
27.071556,49.156986,1,0,43.883595,47.81345,74.382088,0,1,0,0
-12.607208,35.319736,0,0,44.551144,62.883343,47.81345,1,0,0,0
-.59070587,49.343178,0,1,45.842178,42.845623,62.883343,0,1,1,0
-29.346207,47.034378,0,0,41.374393,49.156986,42.845623,0,0,1,0
-1.3136476,44.220947,0,0,41.374393,35.319736,49.156986,0,0,0,0
-5.9312372,,0,0,39.687073,49.343178,35.319736,0,0,0,0
-11.468607,,0,1,41.168114,47.034378,49.343178,0,0,1,0
7.0974798,43.250317,1,0,48.570354,,,,,1,1
-1.7018139,52.611671,0,1,48.570354,50.988972,,1,,0,1
-4.038486,57.632191,0,0,52.800919,47.617809,50.988972,0,1,0,1
6.9842935,45.235588,1,0,42.158012,43.250317,47.617809,0,0,1,0
16.343525,66.217598,1,0,41.288235,52.611671,43.250317,1,0,1,0
-8.8124666,56.096851,0,0,41.288235,57.632191,52.611671,1,1,0,0
35.011105,68.275818,1,0,42.325512,45.235588,57.632191,0,1,0,0
14.144409,65.909615,1,1,61.50309,66.217598,45.235588,1,0,1,1
38.986469,61.731106,1,0,62.348293,56.096851,66.217598,1,1,1,1
31.819225,50.176228,1,,62.348293,68.275818,56.096851,1,1,0,1
23.46221,45.999603,1,0,58.253979,65.909615,68.275818,1,1,0,1
.35245121,47.462429,1,1,51.959522,61.731106,65.909615,1,1,1,1
-7.0029259,46.97641,0,0,47.831623,50.176228,61.731106,1,1,1,1
-5.0751419,49.015667,0,1,47.831623,45.999603,50.176228,0,1,0,1
-6.0471864,62.032856,0,0,43.82534,47.462429,45.999603,0,0,0,0
-1.968661,62.776894,0,0,39.964886,46.97641,47.462429,0,0,1,0
24.065853,39.107033,1,1,53.613354,49.015667,46.97641,0,0,1,1
25.554436,48.142666,1,0,53.613354,62.032856,49.015667,1,0,0,1
-8.6904526,42.671333,0,0,65.470032,62.776894,62.032856,1,1,0,1
-2.5657415,56.552158,0,0,43.586479,39.107033,62.776894,0,1,1,0
-14.657331,33.83268,0,0,37.359764,48.142666,39.107033,0,0,1,0
17.700413,63.457645,1,0,37.359764,42.671333,48.142666,0,0,0,0
-32.334648,60.686909,0,1,53.035419,56.552158,42.671333,1,0,0,1
26.915287,61.788857,1,0,47.13813,33.83268,56.552158,0,1,1,0
21.373909,70.99881,1,1,47.016392,63.457645,33.83268,1,0,1,0
23.600101,59.098869,1,0,47.016392,60.686909,63.457645,1,1,0,0
42.021351,70.503975,1,0,48.199036,61.788857,60.686909,1,1,0,0
18.202925,63.178093,1,0,49.800911,70.99881,61.788857,1,1,1,0
41.007946,64.768509,1,0,54.254776,59.098869,70.99881,1,1,1,0
26.443863,54.205597,1,0,54.254776,70.503975,59.098869,1,1,0,0
31.062386,62.192982,1,0,56.460941,63.178093,70.503975,1,1,0,0
10.010168,,1,1,55.914246,64.768509,63.178093,1,1,1,0
26.439613,,1,0,61.919342,54.205597,64.768509,1,1,1,0
18.53491,44.587803,1,0,46.963272,,,,,1,1
14.703136,35.410015,1,0,50.670315,47.970039,,1,,1,1
-5.992794,54.775047,0,1,50.670315,55.436237,47.970039,1,1,0,1
-26.160713,52.290909,0,1,44.498013,44.587803,55.436237,0,1,0,0
10.102031,65.608528,1,0,48.462193,35.410015,44.587803,0,0,1,0
4.7518759,67.969604,1,0,35.440559,54.775047,35.410015,1,0,1,0
31.912968,65.370033,1,0,35.440559,52.290909,54.775047,1,1,0,0
36.423012,44.75528,1,1,73.296028,65.608528,52.290909,1,1,0,1
31.460985,55.64555,1,0,66.83326,67.969604,65.608528,1,1,1,1
-10.073447,62.298592,0,0,57.40815,65.370033,67.969604,1,1,1,1
11.621541,54.810776,1,0,57.40815,44.75528,65.370033,0,1,0,1
24.894527,55.84333,1,1,55.567257,55.64555,44.75528,1,0,0,1
9.6215487,55.345051,1,1,62.747036,62.298592,55.64555,1,1,1,1
12.183228,54.844387,1,0,45.410564,54.810776,62.298592,1,1,1,0
10.690108,53.239597,1,0,45.410564,55.84333,54.810776,1,1,0,0
6.908855,46.160954,1,0,40.980015,54.844387,55.345051,1,1,1,1
7.4477673,47.576279,1,0,55.746334,53.239597,54.844387,1,1,1,1
-5.5506468,48.895882,0,0,55.746334,53.723885,53.239597,1,1,0,1
-3.8523674,65.488075,0,1,31.986267,46.160954,53.723885,0,1,0,0
-.48433244,43.547813,0,0,23.997185,47.576279,46.160954,0,0,1,0
32.6273,75.640961,1,1,48.747219,48.895882,47.576279,0,0,1,1
-9.9216614,44.785191,0,1,48.747219,65.488075,48.895882,1,0,0,1
52.21418,83.175316,1,0,34.967659,43.547813,65.488075,0,1,0,0
-10.429621,38.190762,0,0,30.667147,75.640961,43.547813,1,0,1,0
66.350624,40.076237,1,0,41.281654,44.785191,75.640961,0,1,1,0
-20.358572,31.277647,0,0,41.281654,83.175316,44.785191,1,0,0,0
-16.603809,36.309925,0,0,34.024734,38.190762,83.175316,0,1,0,0
-35.102879,41.244888,0,0,40.449135,40.076237,38.190762,0,0,1,0
-20.992241,39.183884,0,0,38.426907,31.277647,40.076237,0,0,1,0
-11.520439,26.133188,0,1,38.426907,36.309925,31.277647,0,0,0,0
-17.495966,,0,0,34.429596,41.244888,36.309925,0,0,0,0
-44.503517,,0,0,34.354919,39.183884,41.244888,0,0,1,0
9.6730118,68.032349,1,1,52.800148,,,,,0,1
24.348965,57.310287,1,1,56.313602,54.423176,,1,,1,1
36.064693,59.323345,1,0,48.257156,62.17448,54.423176,1,1,1,0
18.646694,63.394905,1,0,52.931267,57.310287,68.032349,1,1,0,0
27.582281,70.804092,1,0,66.484138,71.324875,59.323345,1,1,1,1
41.616337,66.596863,1,0,68.845306,76.408737,63.394905,1,1,0,1
47.364628,65.32502,1,0,67.250481,70.804092,76.408737,1,1,1,1
40.426594,74.186333,1,0,60.448765,68.881409,70.804092,1,1,1,1
31.877958,69.959732,1,1,60.448765,66.596863,68.881409,1,1,0,1
53.311054,79.001961,1,1,49.138718,65.32502,66.596863,1,1,0,1
39.91946,71.74971,1,0,49.712341,74.186333,65.32502,1,1,1,0
59.988396,53.62146,1,0,48.595387,69.959732,74.186333,1,1,1,0
7.2430134,47.387291,1,0,45.775242,71.74971,79.001961,1,1,0,1
-11.444571,37.84581,0,1,55.508869,53.62146,71.74971,1,1,1,1
-3.900218,52.455021,0,0,28.129763,44.27454,53.62146,0,1,1,0
-23.702217,40.29306,0,0,28.129763,47.387291,44.27454,0,0,0,0
5.4431915,61.924297,1,0,29.745117,37.84581,47.387291,0,0,0,0
-15.246373,60.714085,0,0,55.940746,52.455021,37.84581,1,0,1,1
23.850975,65.088913,1,0,48.407688,40.29306,52.455021,0,1,1,0
26.91588,67.72332,1,1,48.407688,61.924297,40.29306,1,0,0,0
30.566221,42.094555,1,0,41.572224,60.714085,61.924297,1,1,0,0
-14.257177,32.207188,0,0,47.084793,67.72332,65.088913,1,1,1,0
-24.547466,44.34277,0,0,47.084793,42.094555,67.72332,0,1,0,0
-32.888504,47.989227,0,0,47.998711,36.82185,42.094555,0,0,0,0
-9.9319849,31.644014,0,1,47.284897,32.207188,36.82185,0,0,1,0
-2.7231872,,0,1,42.525291,44.34277,32.207188,0,0,1,0
-33.50021,,0,0,42.525291,47.989227,44.34277,0,0,0,0
-1.9666016,51.146107,0,0,42.086048,,,,,0,1
-8.1317158,47.72229,0,1,48.469814,48.169128,,0,,1,1
3.5512388,49.182026,1,0,43.297565,45.402588,48.169128,0,0,1,0
-3.1945527,61.908001,0,1,43.297565,51.146107,45.402588,1,0,0,0
-1.4936388,55.136776,0,0,44.072083,47.72229,51.146107,0,1,0,0
24.049736,59.084648,1,1,41.03978,49.182026,47.72229,0,0,1,0
10.735756,56.326042,1,0,54.468697,61.908001,49.182026,1,0,1,1
12.65209,50.325554,1,1,60.560501,59.084648,55.136776,1,1,0,1
-10.729721,56.991863,0,0,57.098919,56.326042,59.084648,1,1,1,1
.65110922,53.620064,1,0,54.888092,44.635139,56.326042,0,1,1,1
13.983727,54.820007,1,0,54.888092,50.325554,44.635139,1,0,0,1
18.385777,67.66835,1,0,45.921974,54.820007,53.620064,1,1,1,0
10.67498,59.510483,1,0,45.921974,59.19289,54.820007,1,1,0,0
35.336697,77.636253,1,0,52.732872,55.337368,59.19289,1,1,0,1
19.020962,66.450226,1,0,67.936852,67.66835,55.337368,1,1,1,1
55.272507,100,1,0,49.600639,59.510483,67.66835,1,1,1,0
32.900452,50.478058,1,0,49.600639,77.636253,59.510483,1,1,0,0
100,68.487602,1,0,36.38974,66.450226,77.636253,1,1,0,0
.95611513,51.817608,1,0,58.069523,100,66.450226,1,1,1,1
37.724167,64.767937,1,0,49.810837,50.478058,100,1,1,1,0
4.0920076,68.323174,1,1,49.810837,68.487602,50.478058,1,1,0,0
29.535875,69.011673,1,0,44.597836,51.817608,68.487602,1,1,0,0
36.646343,76.647964,1,0,52.198112,64.767937,51.817608,1,1,1,0
38.023357,77.75193,1,0,48.408802,68.323174,64.767937,1,1,1,0
53.295921,63.111351,1,0,48.408802,69.011673,68.323174,1,1,0,0
57.59623,64.424072,1,0,51.505596,76.647964,69.011673,1,1,0,0
26.22271,63.727028,1,0,45.592667,77.75193,76.647964,1,1,1,0
27.470997,,1,0,43.199711,64.424072,63.111351,1,1,0,0
25.419394,44.832619,1,0,43.585091,,,,,1,1
15.97369,65.032745,1,1,43.585091,53.236492,,1,,0,1
-10.334757,58.337696,0,0,57.170929,55.367798,53.236492,1,1,0,1
30.065489,54.24744,1,0,44.388691,44.832619,55.367798,0,1,1,0
16.675388,66.667862,1,0,35.471397,65.032745,44.832619,1,0,1,0
8.4948778,72.02726,1,0,35.471397,58.337696,65.032745,1,1,0,0
34.606098,76.521851,1,0,42.230476,54.24744,58.337696,1,1,0,0
46.393742,71.611008,1,0,67.030296,66.667862,54.24744,1,1,1,1
53.043701,69.367867,1,0,69.845284,72.02726,66.667862,1,1,1,1
43.630539,69.18074,1,1,69.845284,76.521851,72.02726,1,1,0,1
38.735737,62.804443,1,0,63.494827,71.611008,76.521851,1,1,0,1
39.051437,48.693672,1,0,58.797974,69.367867,71.611008,1,1,1,1
25.608885,61.386532,1,0,53.794373,69.18074,69.367867,1,1,1,1
-2.6126533,43.944107,0,0,53.794373,62.804443,69.18074,1,1,0,1
22.77306,54.940498,1,0,41.65023,48.693672,62.804443,0,1,0,0
-12.111792,48.572914,0,0,38.900932,61.386532,48.693672,1,0,1,0
9.8809986,42.783653,1,0,44.362606,43.944107,61.386532,0,1,1,1
-2.8541684,44.020046,0,1,44.362606,54.940498,43.944107,1,0,0,1
-14.432693,41.737602,0,1,49.452545,48.572914,54.940498,0,1,0,1
-11.959902,54.010876,0,0,35.017742,42.783653,48.572914,0,0,1,0
-16.524796,48.38179,0,0,30.380791,44.020046,42.783653,0,0,1,0
10.67147,56.910973,1,1,30.380791,41.737602,44.020046,0,0,0,0
-1.0751069,39.512886,0,1,39.79998,54.010876,41.737602,1,0,0,1
16.60775,56.709393,1,0,28.244682,48.38179,54.010876,0,1,1,0
-20.961943,31.570541,0,1,32.542645,56.910973,48.38179,1,0,1,0
15.657952,39.543007,1,1,32.542645,39.512886,56.910973,0,1,0,0
-24.24469,27.161694,0,0,38.743874,56.709393,39.512886,1,0,0,0
-14.162689,0,0,1,36.520451,31.570541,56.709393,0,1,1,0
-41.583073,20.62047,0,0,46.517067,39.543007,31.570541,0,0,1,0
-79.322525,43.499397,0,0,46.517067,27.161694,39.543007,0,0,0,0
-56.118565,34.651245,0,0,44.734585,0,27.161694,0,0,0,0
-9.8414183,,0,0,44.396832,20.62047,0,0,0,1,0
-24.208828,,0,0,45.11525,43.499397,20.62047,0,0,1,0
1.306805,39.307102,1,0,42.831467,,,,,1,1
-1.5522867,43.894913,0,0,60.778599,40.296902,,1,,1,1
-6.2979102,55.848957,0,0,35.89024,39.307102,47.93618,0,0,0,0
13.197226,63.450371,1,1,34.031757,46.409718,43.894913,0,0,1,0
6.4163446,58.242268,1,0,34.031757,55.848957,46.409718,1,0,0,0
28.202707,50.23418,1,1,54.895233,51.912849,55.848957,1,1,0,1
1.0477692,66.791801,1,0,48.401123,58.242268,63.450371,1,1,1,1
-12.826768,46.746605,0,,,50.23418,58.242268,1,1,0,1
34.43301,48.676548,1,0,,43.586617,50.23418,0,1,0,1
-6.5067887,50.21743,0,0,51.876713,66.791801,43.586617,1,0,1,1
-2.6469083,46.01963,0,1,38.962521,46.746605,66.791801,0,1,1,0
.43486655,45.57645,1,1,38.962521,48.676548,46.746605,0,0,0,0
-7.5002103,41.931709,0,0,39.81411,50.21743,48.676548,1,0,0,0
-7.9989343,41.447369,0,0,44.907959,46.01963,50.21743,0,1,1,1
-16.084286,49.405945,0,0,61.265533,45.57645,46.01963,0,0,1,1
-17.105261,57.232521,0,0,61.265533,41.931709,45.57645,0,0,0,1
1.0353178,40.315815,1,0,41.318344,41.447369,41.931709,0,0,0,0
17.737082,50.334995,1,0,34.593304,49.405945,41.447369,1,0,1,0
-18.354269,34.621967,0,0,42.580528,57.232521,49.405945,1,1,1,1
1.6371399,49.915855,1,1,42.580528,40.315815,57.232521,0,1,0,1
-29.626392,41.655716,0,0,31.067911,50.334995,40.315815,1,0,0,0
1.5515447,51.77676,1,1,35.122898,34.621967,50.334995,0,1,1,0
-14.020911,46.107437,0,1,45.282406,49.915855,34.621967,1,0,1,0
-4.9485893,45.769241,0,1,40.128029,51.77676,41.655716,1,0,0,0
-27.471849,51.30061,0,0,44.426437,46.107437,51.77676,0,1,1,0
-4.438868,52.795929,0,0,42.393509,35.016708,46.107437,0,0,1,0
10.304231,,1,1,47.022388,51.30061,45.769241,1,0,0,0
1.6283482,,1,0,53.660439,52.795929,51.30061,1,1,1,0
-34.4263,20.063057,0,0,52.04026,38.139336,,0,,1,1
-8.1652403,24.99221,0,0,52.04026,32.78685,38.139336,0,0,0,1
-59.432793,27.583525,0,0,34.344215,45.917381,32.78685,0,0,0,0
-44.832954,36.641777,0,0,34.925201,24.99221,20.063057,0,0,1,0
13.399371,54.660023,1,0,34.925201,27.583525,24.99221,0,0,0,0
9.7828417,51.127373,1,1,62.969959,36.641777,55.672646,0,1,1,1
2.2547483,38.318512,1,1,54.375164,48.467072,54.660023,0,1,0,1
-23.362974,56.200714,0,0,49.982307,49.956112,51.127373,1,1,1,1
-25.674889,47.740467,0,0,34.417961,38.318512,49.956112,0,1,1,0
17.45812,54.739052,1,0,34.417961,37.162556,38.318512,0,0,0,0
9.4781036,60.262753,1,0,46.215012,47.740467,56.200714,0,1,1,1
-10.767022,45.51424,0,0,50.916828,54.739052,47.740467,1,0,1,1
20.525503,56.071735,1,0,50.916828,44.616489,54.739052,0,1,0,1
-6.7476959,31.612045,0,1,30.658728,60.262753,44.616489,1,0,0,0
13.934099,48.775269,1,0,26.041067,45.51424,60.262753,0,1,1,0
-36.775909,25.99688,0,0,37.118546,56.071735,45.51424,1,0,1,1
-.96941292,48.443554,0,1,37.118546,31.612045,56.071735,0,1,0,1
-46.188274,38.70879,0,0,25.190718,48.775269,31.612045,0,0,0,0
-3.1128912,43.476334,0,0,26.392212,25.99688,48.775269,0,0,1,0
-22.582424,39.905235,0,1,36.010639,48.443554,25.99688,0,0,1,0
-13.047329,28.393015,0,1,36.010639,38.70879,48.443554,0,0,0,0
-17.116722,32.548515,0,0,28.417561,43.476334,38.70879,0,0,0,0
-41.1427,0,0,1,33.64584,39.905235,43.476334,0,0,1,0
-32.613377,34.105122,0,0,27.637798,28.393015,39.905235,0,0,1,0
-99.179253,24.927591,0,0,27.637798,32.548515,28.393015,0,0,0,0
-23.549271,,0,1,30.261326,0,32.548515,0,0,0,0
-46.24741,,0,0,36.095947,34.105122,0,0,0,1,0
7.654953,55.400276,1,0,35.049091,,,,,0,1
5.2765965,52.795143,1,0,56.797131,51.055897,,1,,1,1
11.770946,53.200062,1,1,32.13306,41.066887,51.055897,1,1,1,0
10.405848,60.327766,1,0,32.13306,55.400276,41.066887,1,1,0,0
6.4001203,70.13987,1,0,19.382032,52.795143,55.400276,1,1,0,0
41.401394,73.434738,1,0,58.805943,60.327766,53.200062,1,1,1,1
27.87431,49.071045,1,0,58.805943,70.13987,60.327766,1,1,0,1
46.869469,45.378502,1,0,69.279221,54.984154,70.13987,1,1,0,1
.71079135,56.647648,1,0,58.779293,73.434738,54.984154,1,1,1,1
-8.0943079,50.747437,0,1,54.283993,49.071045,73.434738,1,1,1,1
13.907051,50.379856,1,0,54.283993,45.378502,49.071045,0,1,0,1
